COB,CauchyWeight,CauchySkew,Error
2006-05-15,0.29447738419949665,0.9542781903225961,0.052085385469110464
2006-06-14,0.270231893208243,0.9818595579249679,0.020407138427008954
2006-07-14,0.22507465646337999,1.0,0.04172316947952183
2006-08-13,0.3969707928065104,1.0,0.02163287912593541
2006-09-12,0.16717180785052424,1.0,0.022957259134267608
2006-10-12,0.2961647238689701,1.0,0.03524730549368588
2006-11-11,0.04042005769538914,1.0,0.028903316182906806
2006-12-11,0.017333574987634697,0.938655716153574,0.03044069105837654
2007-01-10,0.02458949666526744,0.9437598611883183,0.02995065738804543
2007-02-09,0.01224579691020317,0.9838182316414632,0.01934197982558247
2007-03-11,0.19565949709014724,1.0,0.02299881942463751
2007-04-10,0.38659284766448215,1.0,0.0171270450915386
2007-05-10,0.35480810238335514,0.994113029755099,0.024322850553278746
2007-06-09,0.4654083321923617,0.9886511047758998,0.03267772443846547
2007-07-09,0.4711715633296332,1.0,0.03156077520996086
2007-08-08,0.530701554265216,0.9708913146086668,0.052551221632592904
2007-09-07,0.4849780588494214,0.963736752004421,0.06979310225976261
2007-10-07,0.8734879176762941,1.0,0.10432196803370337
2007-11-06,0.5571929693329987,1.0,0.0833415041412297
2007-12-06,0.12662557500284943,0.9101214889733182,0.08432044357421445
2008-01-05,0.5712092524656068,0.9874842145336516,0.09552055910312707
2008-02-04,0.16746342502915043,0.9912866302307121,0.11376860988767923
2008-03-05,0.03776805169874595,0.9882297698016114,0.11237952608897864
2008-04-04,0.009627250883121236,0.9368066672346798,0.13091895056778205
2008-05-04,0.04001152393772315,0.9865920360425529,0.14610326392049883
2008-06-03,0.004342980680932077,0.9021304766310434,0.13797171543393588
2008-07-03,0.009858920046970528,0.9,0.0864097949337781
2008-08-02,0.009858920046970528,0.9,0.14696550296348793
2008-09-01,0.12913384813836679,0.9989397023903535,0.10914374200210863
2008-10-01,0.20365066274824165,0.9864926238369252,0.0670895385351835
2008-10-31,0.6954673845870913,0.9875713220051409,0.10260085861695747
2008-11-30,0.7670993307653764,0.9981813281087606,0.04699071587051774
