COB,CauchyWeight,CauchySkew,Error
2019-12-03,0.5287503722748812,0.93,0.11171483556117331
2020-01-02,0.5488135039273249,0.93,0.09818861279456946
2020-02-01,1.0,0.93,0.10432099461813943
2020-03-02,0.5488135039273249,0.93,0.11488424241111109
2020-04-01,0.9893413292271187,0.93,0.0905672888400203
2020-05-01,0.9893413292271187,0.93,0.05416287408130481
2020-05-31,0.999977951780723,0.93,0.1044200431598223
2020-06-30,0.999977951780723,0.93,0.07637486796191827
2020-07-30,0.999977951780723,0.93,0.0631992989943922
2020-08-29,0.999977951780723,0.93,0.13815394547630858
2020-09-28,0.9944335438736671,0.93,0.08689545578324827
2020-10-28,0.9961961841822298,0.93,0.13657112276150302
2020-11-27,0.9961961841822298,0.93,0.06176604008555932
2020-12-27,0.9899448330101539,0.93,0.15326729018775848
2021-01-26,0.9899448330101539,0.93,0.21109268402780468
2021-02-25,1.0,0.93,0.17101623957143164
2021-03-27,0.5688272420837623,0.93,0.11272646920388998
2021-04-26,0.5488135039273249,0.93,0.1077458833759799
2021-05-26,0.5488135039273249,0.93,0.10206134003926041
2021-06-25,0.6478940638771532,0.93,0.09133148344579724
2021-07-25,0.5688264267861015,0.93,0.14012699580217897
2021-08-24,0.5688264267861015,0.93,0.1847971556761255
2021-09-23,0.5488135039273249,0.93,0.13455530475223662
2021-10-23,0.4441944702124185,0.93,0.1396617373594652
2021-11-22,0.5488135039273249,0.93,0.1299449720500433
2021-12-22,0.20708929251468722,0.93,0.08934083853292506
2022-01-21,0.21721730228677955,0.93,0.11797201235868389
2022-02-20,0.2242120362933291,0.93,0.04488421972701228
2022-03-22,0.26255928299230535,0.93,0.03254216743337889
2022-04-21,0.3248833269101333,0.93,0.07689782633115187
2022-05-21,0.310085890934681,0.93,0.08472916792373197
2022-06-20,0.5488135039273249,0.93,0.1130370679929908
2022-07-20,0.35367033465293235,0.93,0.09391996802955957
2022-08-19,0.17983321598549362,0.93,0.08234755355207
2022-09-18,0.21438640935891956,0.93,0.0869357421035003
2022-10-18,0.20731323167131868,0.93,0.07739328985546536
2022-11-17,0.19964212441123266,0.93,0.08088649663682114
2022-12-17,0.1672052227066293,0.93,0.15228315561463684
2023-01-16,0.2093134953519371,0.93,0.11163883753944931
2023-02-15,0.21788850950347705,0.93,0.09585438558180256
2023-03-17,0.21788850950347705,0.93,0.12319051888260091
2023-04-16,0.14060161836677723,0.93,0.11336263771107272
2023-05-16,0.10038850636602874,0.93,0.09868234335272451
2023-06-15,0.10038850636602874,0.93,0.039257074666104536
2023-07-15,0.10038850636602874,0.93,0.05967841085983994
2023-08-14,0.08776696758972831,0.93,0.08664742890835622
2023-09-13,0.020121928787905353,0.93,0.07960756520493834
2023-10-13,0.020121928787905353,0.93,0.06111187701750285
2023-11-12,0.01367341574607261,0.93,0.12421711557146424
2023-12-12,0.01367341574607261,0.93,0.12410299510805455
2024-01-11,0.007281013941125016,0.93,0.12374513429465078
2024-02-10,0.007281013941125016,0.93,0.1570804555414985
2024-03-11,0.007281013941125016,0.93,0.12568322634510917
2024-04-10,0.007281013941125016,0.93,0.10351607449415268
2024-05-10,0.007281013941125016,0.93,0.11749205218080329
2024-06-09,0.007281013941125016,0.93,0.13216612872020952
2024-07-09,0.18264848100752853,0.93,0.1588158974806806
2024-08-08,0.26295091048961494,0.93,0.13966381157050847
2024-09-07,0.2392942466394176,0.93,0.1187903744595946
2024-10-07,0.2392942466394176,0.93,0.06285614129398749
2024-11-06,0.2322285572346101,0.93,0.06522410223097672
2024-12-06,0.1802027073162901,0.93,0.10282630938664869
2025-01-05,0.5488135039273249,0.93,0.09789636059825552
2025-02-04,0.27194475202022206,0.93,0.0781278200564697
2025-03-06,0.2625365450781561,0.93,0.07220138037445531
2025-04-05,0.5689851844181801,0.93,0.11109265239047061
2025-05-05,0.5689851844181801,0.93,0.1563512957695693
2025-06-04,0.5488135039273249,0.93,0.15807407234690316
2025-07-04,0.5488135039273249,0.93,0.1625495341758984
2025-08-03,0.5488135039273249,0.93,0.12274788321747857
2025-09-02,0.5688024347690396,0.93,0.10707691712908342
2025-10-02,0.5688024347690396,0.93,0.11457725573806414
2025-11-01,0.5488135039273249,0.93,0.13403125954705206
2025-12-01,0.49689478372777757,0.93,0.1172604219030245
2025-12-31,0.5681995523754171,0.93,0.14320780035596703
