COB,CauchyWeight,CauchySkew,Error
2006-05-15,0.8938676520674576,0.96,0.016917259033092553
2006-06-14,0.4952419425143015,0.96,0.015031997455673667
2006-07-14,0.5042414087765528,0.96,0.011732849115506205
2006-08-13,0.5042414087765528,0.96,0.013198068128755437
2006-09-12,0.5042414087765528,0.96,0.01438706036208036
2006-10-12,0.3139494165886057,0.96,0.015899362503519837
2006-11-11,0.3139494165886057,0.96,0.006543679228138224
2006-12-11,0.3403917872037829,0.96,0.0061607995252231885
2007-01-10,0.1379141104173797,0.96,0.0026080249870982634
2007-02-09,0.1183494340194691,0.96,0.0035290095183241298
2007-03-11,0.3516076447326539,0.96,0.002788767509255958
2007-04-10,0.4835181274274588,0.96,0.0033863249558425596
2007-05-10,0.5488135039273249,0.96,0.0059775072995726175
2007-06-09,0.5244097492996974,0.96,0.0053169541662120845
2007-07-09,0.5488135039273249,0.96,0.006571685438224788
2007-08-08,0.08949454503290012,0.96,0.004602687443233458
2007-09-07,0.08949454503290012,0.96,0.003980813919440416
2007-10-07,0.1753720695152439,0.96,0.0034749994098895757
2007-11-06,0.999977951780723,0.96,0.008925890578944622
2007-12-06,0.7806659994287773,0.96,0.008892102421812712
2008-01-05,0.7260556872527096,0.96,0.005395072397302889
2008-02-04,0.7529587230635675,0.96,0.006021837373531515
2008-03-05,0.5167156093215456,0.96,0.008377999180111315
2008-04-04,0.6003922370976397,0.96,0.00836796173665097
2008-05-04,0.581946338900106,0.96,0.007500987313859661
2008-06-03,0.8250331309934058,0.96,0.008599631578125244
2008-07-03,0.38756717342354374,0.96,0.007788581011240773
2008-08-02,0.9312819841207536,0.96,0.009833458358775707
2008-09-01,0.8173521165659392,0.96,0.006712649901655031
2008-10-01,0.5760767658404542,0.96,0.007724014679850013
2008-10-31,0.02273969099779864,0.96,0.007045982947100686
2008-11-30,0.0107792658029946,0.96,0.011634183802037859
2008-12-30,0.0107792658029946,0.96,0.012784171294720386
2009-01-29,0.0107792658029946,0.96,0.010670782944325384
2009-02-28,0.0,0.96,0.011892244838702043
2009-03-30,0.06131698909022923,0.96,0.011002202242298746
2009-04-29,0.07167157527459501,0.96,0.01585829362281025
2009-05-29,0.07167157527459501,0.96,0.011194627110670654
2009-06-28,0.024075887532422433,0.96,0.012458713286084108
2009-07-28,0.013696690167195609,0.96,0.009977048997595082
2009-08-27,0.013696690167195609,0.96,0.010747403337044263
2009-09-26,0.02312838667571993,0.96,0.008669462352664288
2009-10-26,0.02312838667571993,0.96,0.012056455542437207
2009-11-25,0.011608337856285138,0.96,0.012801278178995276
2009-12-25,0.011608337856285138,0.96,0.0042575405689196395
2010-01-24,0.0,0.96,0.007817788540882793
2010-02-23,0.5885132250313014,0.96,0.007327213752173556
2010-03-25,0.0,0.96,0.0024427910305005814
2010-04-24,0.5175209486562325,0.96,0.0038913098609518458
2010-05-24,0.5488135039273249,0.96,0.004921548206512048
2010-06-23,0.5745907120790603,0.96,0.0020896376367234328
